2.3175900000000000e+00, 5.1631809783053184e-01, 4.6101320438211257e-01, 9.7733130221264441e-01, 5.6794990761358510e-01, 1.0750644324339089e+00, -2.7999999999999998e+00, 1.0962516064523573e+00, 5.0711452482032382e-01
2.2923072000000002e+00, 5.3013929728567832e-01, 4.4923125432555500e-01, 9.7937055161123332e-01, 5.8315322701424621e-01, 1.0773076067723568e+00, -2.7471999999999999e+00, 1.0960977049617930e+00, 4.9415437975811055e-01
2.2670243999999999e+00, 5.4403987614456173e-01, 4.3744930426899725e-01, 9.8148918041355904e-01, 5.9844386375901792e-01, 1.0796380984549150e+00, -2.6943999999999999e+00, 1.0959374840804128e+00, 4.8119423469589701e-01
2.2417416000000001e+00, 5.5800405130986064e-01, 4.2566735421243967e-01, 9.8367140552230037e-01, 6.1380445644084680e-01, 1.0820385460745305e+00, -2.6415999999999999e+00, 1.0957706405673429e+00, 4.6823408963368368e-01
2.2164587999999998e+00, 5.7201643179173922e-01, 4.1388540415588188e-01, 9.8590183594762104e-01, 6.2921807497091320e-01, 1.0844920195423833e+00, -2.5888000000000000e+00, 1.0955968520192105e+00, 4.5527394457147008e-01
2.1911760000000000e+00, 5.8606218218564132e-01, 4.0210345409932430e-01, 9.8816563628496557e-01, 6.4466840040420548e-01, 1.0869821999134621e+00, -2.5360000000000000e+00, 1.0954157752661555e+00, 4.4231379950925676e-01
2.1658932000000002e+00, 6.0012716188251392e-01, 3.9032150404276678e-01, 9.9044866592528069e-01, 6.6013987807076535e-01, 1.0894935325178088e+00, -2.4832000000000001e+00, 1.0952270445970462e+00, 4.2935365444704349e-01
2.1406103999999999e+00, 6.1419811329733243e-01, 3.7853955398620898e-01, 9.9273766728354140e-01, 6.7561792462706571e-01, 1.0920114340118956e+00, -2.4303999999999997e+00, 1.0950302697915872e+00, 4.1639350938482989e-01
2.1153276000000001e+00, 6.2826380348523603e-01, 3.6675760392965134e-01, 9.9502140741488732e-01, 6.9109018383375964e-01, 1.0945235481563762e+00, -2.3775999999999997e+00, 1.0948250339335464e+00, 4.0343336432261651e-01
2.0900448000000003e+00, 6.4231369205762623e-01, 3.5497565387309377e-01, 9.9728934593071994e-01, 7.0654506126338890e-01, 1.0970182805237920e+00, -2.3247999999999998e+00, 1.0946108909752199e+00, 3.9047321926040318e-01
2.0647620000000000e+00, 6.5633620410814397e-01, 3.4319370381653597e-01, 9.9952990792467999e-01, 7.2196982451895841e-01, 1.0994828987171479e+00, -2.2719999999999998e+00, 1.0943873630183898e+00, 3.7751307419818958e-01
2.0394792000000002e+00, 6.7031869288310708e-01, 3.3141175375997839e-01, 1.0017304466430854e+00, 7.3735056217141781e-01, 1.1019034913073940e+00, -2.2191999999999998e+00, 1.0941539372712397e+00, 3.6455292913597626e-01
2.0141963999999999e+00, 6.8424748338669483e-01, 3.1962980370342065e-01, 1.0038772870901154e+00, 7.5267223172536435e-01, 1.1042650157991272e+00, -2.1663999999999999e+00, 1.0939100626337643e+00, 3.5159278407376277e-01
1.9889136000000001e+00, 6.9810794448441060e-01, 3.0784785364686301e-01, 1.0059557981312737e+00, 7.6791873893285167e-01, 1.1065513779444009e+00, -2.1135999999999999e+00, 1.0936551458559118e+00, 3.3863263901154933e-01
1.9636308000000000e+00, 7.1188458918023778e-01, 2.9606590359030527e-01, 1.0079504927705432e+00, 7.8307304809826161e-01, 1.1087455420475973e+00, -2.0608000000000000e+00, 1.0933885472026936e+00, 3.2567249394933584e-01
1.9383480000000000e+00, 7.2556120055452622e-01, 2.8428395353374764e-01, 1.0098451540882738e+00, 7.9811732060997886e-01, 1.1108296694971012e+00, -2.0080000000000000e+00, 1.0931095755483877e+00, 3.1271234888712240e-01
1.9130652000000001e+00, 7.3912097846657221e-01, 2.7250200347718995e-01, 1.0116229819437621e+00, 8.1303307631322952e-01, 1.1127852801381386e+00, -1.9552000000000000e+00, 1.0928174828072350e+00, 2.9975220382490897e-01
1.8877824000000001e+00, 7.5254669979669486e-01, 2.6072005342063231e-01, 1.0132667532173272e+00, 8.2780136977636443e-01, 1.1145934285390600e+00, -1.9024000000000001e+00, 1.0925114575900625e+00, 2.8679205876269559e-01
1.8624996000000000e+00, 7.6582088301250040e-01, 2.4893810336407463e-01, 1.0147589863765751e+00, 8.4240297131375053e-01, 1.1162348850142325e+00, -1.8495999999999999e+00, 1.0921906179541720e+00, 2.7383191370048210e-01
1.8372168000000000e+00, 7.7892594646575120e-01, 2.3715615330751691e-01, 1.0160820997732680e+00, 8.5681854111232636e-01, 1.1176903097505950e+00, -1.7968000000000000e+00, 1.0918540030865758e+00, 2.6087176863826861e-01
1.8119339999999999e+00, 7.9184434926599756e-01, 2.2537420325095925e-01, 1.0172185525169568e+00, 8.7102878419259744e-01, 1.1189404077686527e+00, -1.7440000000000000e+00, 1.0915005637268189e+00, 2.4791162357605520e-01
