2.8877000000000003e-01, 2.1759483453117730e-02, 1.1250000000000000e-02, 2.1759483453117730e-02, 2.7996598120884265e-02
2.8843000000000002e-01, 2.0501129621957215e-02, 1.1250000000000000e-02, 2.0501129621957215e-02, 2.6383503996195379e-02
2.8832000000000002e-01, 1.9899986095509106e-02, -5.0000000000000001e-03, 1.9899986095509106e-02, 2.5611745042344394e-02
2.8863000000000000e-01, 1.8619139512533321e-02, -3.2750000000000001e-02, 1.8619139512533321e-02, 2.3958335157805242e-02
2.8963000000000000e-01, 1.7179721661689761e-02, -7.5749999999999998e-02, 1.7179721661689761e-02, 2.2091494825464162e-02
2.9165999999999997e-01, 1.5826080799530153e-02, -1.3725000000000001e-01, 1.5826080799530153e-02, 2.0323509354594291e-02
2.9511999999999999e-01, 1.4288564408272171e-02, -2.1875000000000000e-01, 1.4288564408272171e-02, 1.8307222635111906e-02
3.0041000000000001e-01, 1.2856922949267239e-02, -3.1800000000000000e-01, 1.2856922949267239e-02, 1.6415844439893787e-02
3.0784000000000000e-01, 1.1672901346375525e-02, -4.2749999999999999e-01, 1.1672901346375525e-02, 1.4832149008131894e-02
3.1751000000000001e-01, 1.0354385062218268e-02, -5.3725000000000001e-01, 1.0354385062218268e-02, 1.3075082829009767e-02
3.2933000000000001e-01, 9.7082312517884125e-03, -6.3949999999999996e-01, 9.7082312517884125e-03, 1.2167420776022857e-02
3.4309000000000001e-01, 1.0139695106451050e-02, -7.3224999999999996e-01, 1.0139695106451050e-02, 1.2599358774768223e-02
3.5861999999999999e-01, 1.1451503156743415e-02, -8.2125000000000004e-01, 1.1451503156743415e-02, 1.4094548740096869e-02
3.7594000000000000e-01, 1.4068254618573096e-02, -9.1525000000000001e-01, 1.4068254618573096e-02, 1.7136341172942257e-02
3.9523000000000003e-01, 1.7897443425597303e-02, -1.0205000000000000e+00, 1.7897443425597303e-02, 2.1556091044898390e-02
4.1676000000000002e-01, 2.2978413026865280e-02, -1.1375000000000000e+00, 2.2978413026865280e-02, 2.7339269959455761e-02
4.4073000000000001e-01, 2.9661669929032818e-02, -1.2609999999999999e+00, 2.9661669929032818e-02, 3.4829040753096167e-02
4.6720000000000000e-01, 3.7703462494296867e-02, -1.3842500000000000e+00, 3.7703462494296867e-02, 4.3656225530445840e-02
4.9609999999999999e-01, 4.7186131807365583e-02, -1.5020000000000000e+00, 4.7186131807365583e-02, 5.3842380008055885e-02
5.2727999999999997e-01, 5.8657196609521178e-02, -1.6107499999999999e+00, 5.8657196609521178e-02, 6.5933862362526810e-02
5.6052999999999997e-01, 7.1607126180404504e-02, -1.7080000000000000e+00, 7.1607126180404504e-02, 7.9281534283805410e-02
5.9560000000000002e-01, 8.4885570045657444e-02, -1.7929999999999999e+00, 8.4885570045657444e-02, 9.2587723611519970e-02
