jointAngle,jointVelocity,activation,fiberAngle,fiberAngularVelocity,passiveTorqueAngleMultiplier,activeTorqueAngleMultiplier,torqueVelocityMultiplier,activeTorque,passiveTorque,fiberTorque,jointTorque,fiberStiffness,jointStiffness,fiberActivePower,fiberPassivePower,fiberPower,jointPower,DjointTorqueDactivation,DjointTorqueDjointAngularVelocity,DjointTorqueDjointAngle
-1.0646500000000001e+00, -1.0828020000000000e+01, 1.0000000000000000e+00, 1.0646500000000001e+00, -1.0828020000000000e+01, 2.8801122102971883e-02, 1.0000000000000000e+00, 1.1000000000000001e+00, 1.9332060000000001e+02, 5.6690838457219641e+00, 1.9898968384572197e+02, 1.9898968384572197e+02, 4.9681746725829647e+01, -4.9681746725829647e+01, -2.0932793232120002e+03, -6.1384953263154344e+01, -2.1546642764751546e+03, -2.1546642764751546e+03, 1.9332060000000001e+02, -5.6095374834278809e-02, -4.9681746725829647e+01
-1.0646500000000001e+00, -1.0806342282282282e+01, 1.0000000000000000e+00, 1.0646500000000001e+00, -1.0806342282282282e+01, 2.8801122102971883e-02, 1.0000000000000000e+00, 1.1000000000000001e+00, 1.9332060000000001e+02, 5.6678678260210376e+00, 1.9898846782602106e+02, 1.9898846782602106e+02, 4.9671089980500206e+01, -4.9671089980500206e+01, -2.0890885738161801e+03, -6.1248919738718492e+01, -2.1503374935548986e+03, -2.1503374935548991e+03, 1.9332060000000001e+02, -5.6095374834278809e-02, -4.9671089980500206e+01
-1.0646500000000001e+00, -1.0784664564564565e+01, 1.0000000000000000e+00, 1.0646500000000001e+00, -1.0784664564564565e+01, 2.8801122102971883e-02, 1.0000000000000000e+00, 1.1000000000000001e+00, 1.9332060000000001e+02, 5.6666518063201101e+00, 1.9898725180632013e+02, 1.9898725180632013e+02, 4.9660433235170771e+01, -4.9660433235170771e+01, -2.0848978244203604e+03, -6.1112938935346278e+01, -2.1460107633557068e+03, -2.1460107633557068e+03, 1.9332060000000001e+02, -5.6095374834278809e-02, -4.9660433235170771e+01
-1.0646500000000001e+00, -1.0762986846846847e+01, 1.0000000000000000e+00, 1.0646500000000001e+00, -1.0762986846846847e+01, 2.8801122102971883e-02, 1.0000000000000000e+00, 1.1000000000000001e+00, 1.9332060000000001e+02, 5.6654357866191827e+00, 1.9898603578661920e+02, 1.9898603578661920e+02, 4.9649776489841344e+01, -4.9649776489841344e+01, -2.0807070750245407e+03, -6.0977010853037683e+01, -2.1416840858775786e+03, -2.1416840858775781e+03, 1.9332060000000001e+02, -5.6095374834278809e-02, -4.9649776489841344e+01
-1.0646500000000001e+00, -1.0741309129129130e+01, 1.0000000000000000e+00, 1.0646500000000001e+00, -1.0741309129129130e+01, 2.8801122102971883e-02, 1.0000000000000000e+00, 1.1000000000000001e+00, 1.9332060000000001e+02, 5.6642197669182552e+00, 1.9898481976691826e+02, 1.9898481976691826e+02, 4.9639119744511909e+01, -4.9639119744511909e+01, -2.0765163256287210e+03, -6.0841135491792727e+01, -2.1373574611205136e+03, -2.1373574611205136e+03, 1.9332060000000001e+02, -5.6095374834278809e-02, -4.9639119744511909e+01
-1.0646500000000001e+00, -1.0719631411411411e+01, 1.0000000000000000e+00, 1.0646500000000001e+00, -1.0719631411411411e+01, 2.8801122102971883e-02, 1.0000000000000000e+00, 1.1000000000000001e+00, 1.9332060000000001e+02, 5.6630037472173296e+00, 1.9898360374721733e+02, 1.9898360374721733e+02, 4.9628462999182467e+01, -4.9628462999182467e+01, -2.0723255762329009e+03, -6.0705312851611417e+01, -2.1330308890845122e+03, -2.1330308890845122e+03, 1.9332060000000001e+02, -5.6095374834278809e-02, -4.9628462999182467e+01
-1.0646500000000001e+00, -1.0697953693693695e+01, 1.0000000000000000e+00, 1.0646500000000001e+00, -1.0697953693693695e+01, 2.8801122102971883e-02, 1.0000000000000000e+00, 1.1000000000000001e+00, 1.9332060000000001e+02, 5.6617877275164021e+00, 1.9898238772751643e+02, 1.9898238772751643e+02, 4.9617806253853033e+01, -4.9617806253853033e+01, -2.0681348268370812e+03, -6.0569542932493725e+01, -2.1287043697695749e+03, -2.1287043697695754e+03, 1.9332060000000001e+02, -5.6095374834278809e-02, -4.9617806253853033e+01
-1.0646500000000001e+00, -1.0676275975975976e+01, 1.0000000000000000e+00, 1.0646500000000001e+00, -1.0676275975975976e+01, 2.8801122102971883e-02, 1.0000000000000000e+00, 1.1000000000000001e+00, 1.9332060000000001e+02, 5.6605717078154747e+00, 1.9898117170781549e+02, 1.9898117170781549e+02, 4.9607149508523598e+01, -4.9607149508523598e+01, -2.0639440774412615e+03, -6.0433825734439651e+01, -2.1243779031757012e+03, -2.1243779031757012e+03, 1.9332060000000001e+02, -5.6095374834278809e-02, -4.9607149508523598e+01
-1.0646500000000001e+00, -1.0654598258258259e+01, 1.0000000000000000e+00, 1.0646500000000001e+00, -1.0654598258258259e+01, 2.8801122102971883e-02, 1.0000000000000000e+00, 1.1000000000000001e+00, 1.9332060000000001e+02, 5.6593556881145473e+00, 1.9897995568811456e+02, 1.9897995568811456e+02, 4.9596492763194156e+01, -4.9596492763194156e+01, -2.0597533280454418e+03, -6.0298161257449230e+01, -2.1200514893028908e+03, -2.1200514893028908e+03, 1.9332060000000001e+02, -5.6095374834278809e-02, -4.9596492763194156e+01
-1.0646500000000001e+00, -1.0632920540540541e+01, 1.0000000000000000e+00, 1.0646500000000001e+00, -1.0632920540540541e+01, 2.8801122102971883e-02, 1.0000000000000000e+00, 1.1000000000000001e+00, 1.9332060000000001e+02, 5.6581396684136216e+00, 1.9897873966841362e+02, 1.9897873966841362e+02, 4.9585836017864722e+01, -4.9585836017864722e+01, -2.0555625786496216e+03, -6.0162549501522442e+01, -2.1157251281511440e+03, -2.1157251281511440e+03, 1.9332060000000001e+02, -5.6095374834278809e-02, -4.9585836017864722e+01
