jointAngle,jointVelocity,activation,fiberAngle,fiberAngularVelocity,passiveTorqueAngleMultiplier,activeTorqueAngleMultiplier,torqueVelocityMultiplier,activeTorque,passiveTorque,fiberTorque,jointTorque,fiberStiffness,jointStiffness,fiberActivePower,fiberPassivePower,fiberPower,jointPower,DjointTorqueDactivation,DjointTorqueDjointAngularVelocity,DjointTorqueDjointAngle
4.2999999999999999e-01, -2.1623999999999999e+01, 1.0000000000000000e+00, 4.2999999999999999e-01, -2.1623999999999999e+01, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.3481700000000001e+00, 4.2361793289000005e+01, 0.0000000000000000e+00, 4.2361793289000005e+01, 4.2361793289000005e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, -9.1603141808133603e+02, -0.0000000000000000e+00, -9.1603141808133603e+02, -9.1603141808133603e+02, 4.2361793289000005e+01, 0.0000000000000000e+00, 0.0000000000000000e+00
4.2999999999999999e-01, -2.1580708708708709e+01, 1.0000000000000000e+00, 4.2999999999999999e-01, -2.1580708708708709e+01, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.3481700000000001e+00, 4.2361793289000005e+01, 0.0000000000000000e+00, 4.2361793289000005e+01, 4.2361793289000005e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, -9.1419752134844055e+02, -0.0000000000000000e+00, -9.1419752134844055e+02, -9.1419752134844055e+02, 4.2361793289000005e+01, 0.0000000000000000e+00, 0.0000000000000000e+00
4.2999999999999999e-01, -2.1537417417417416e+01, 1.0000000000000000e+00, 4.2999999999999999e-01, -2.1537417417417416e+01, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.3481700000000001e+00, 4.2361793289000005e+01, 0.0000000000000000e+00, 4.2361793289000005e+01, 4.2361793289000005e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, -9.1236362461554495e+02, -0.0000000000000000e+00, -9.1236362461554495e+02, -9.1236362461554495e+02, 4.2361793289000005e+01, 0.0000000000000000e+00, 0.0000000000000000e+00
4.2999999999999999e-01, -2.1494126126126126e+01, 1.0000000000000000e+00, 4.2999999999999999e-01, -2.1494126126126126e+01, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.3481700000000001e+00, 4.2361793289000005e+01, 0.0000000000000000e+00, 4.2361793289000005e+01, 4.2361793289000005e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, -9.1052972788264935e+02, -0.0000000000000000e+00, -9.1052972788264935e+02, -9.1052972788264935e+02, 4.2361793289000005e+01, 0.0000000000000000e+00, 0.0000000000000000e+00
4.2999999999999999e-01, -2.1450834834834833e+01, 1.0000000000000000e+00, 4.2999999999999999e-01, -2.1450834834834833e+01, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.3481700000000001e+00, 4.2361793289000005e+01, 0.0000000000000000e+00, 4.2361793289000005e+01, 4.2361793289000005e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, -9.0869583114975376e+02, -0.0000000000000000e+00, -9.0869583114975376e+02, -9.0869583114975376e+02, 4.2361793289000005e+01, 0.0000000000000000e+00, 0.0000000000000000e+00
4.2999999999999999e-01, -2.1407543543543543e+01, 1.0000000000000000e+00, 4.2999999999999999e-01, -2.1407543543543543e+01, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.3481700000000001e+00, 4.2361793289000005e+01, 0.0000000000000000e+00, 4.2361793289000005e+01, 4.2361793289000005e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, -9.0686193441685828e+02, -0.0000000000000000e+00, -9.0686193441685828e+02, -9.0686193441685828e+02, 4.2361793289000005e+01, 0.0000000000000000e+00, 0.0000000000000000e+00
4.2999999999999999e-01, -2.1364252252252250e+01, 1.0000000000000000e+00, 4.2999999999999999e-01, -2.1364252252252250e+01, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.3481700000000001e+00, 4.2361793289000005e+01, 0.0000000000000000e+00, 4.2361793289000005e+01, 4.2361793289000005e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, -9.0502803768396257e+02, -0.0000000000000000e+00, -9.0502803768396257e+02, -9.0502803768396257e+02, 4.2361793289000005e+01, 0.0000000000000000e+00, 0.0000000000000000e+00
4.2999999999999999e-01, -2.1320960960960960e+01, 1.0000000000000000e+00, 4.2999999999999999e-01, -2.1320960960960960e+01, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.3481700000000001e+00, 4.2361793289000005e+01, 0.0000000000000000e+00, 4.2361793289000005e+01, 4.2361793289000005e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, -9.0319414095106708e+02, -0.0000000000000000e+00, -9.0319414095106708e+02, -9.0319414095106708e+02, 4.2361793289000005e+01, 0.0000000000000000e+00, 0.0000000000000000e+00
4.2999999999999999e-01, -2.1277669669669667e+01, 1.0000000000000000e+00, 4.2999999999999999e-01, -2.1277669669669667e+01, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.3481700000000001e+00, 4.2361793289000005e+01, 0.0000000000000000e+00, 4.2361793289000005e+01, 4.2361793289000005e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, -9.0136024421817149e+02, -0.0000000000000000e+00, -9.0136024421817149e+02, -9.0136024421817149e+02, 4.2361793289000005e+01, 0.0000000000000000e+00, 0.0000000000000000e+00
4.2999999999999999e-01, -2.1234378378378377e+01, 1.0000000000000000e+00, 4.2999999999999999e-01, -2.1234378378378377e+01, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.3481700000000001e+00, 4.2361793289000005e+01, 0.0000000000000000e+00, 4.2361793289000005e+01, 4.2361793289000005e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, -8.9952634748527589e+02, -0.0000000000000000e+00, -8.9952634748527589e+02, -8.9952634748527589e+02, 4.2361793289000005e+01, 0.0000000000000000e+00, 0.0000000000000000e+00
