jointAngle,jointVelocity,activation,fiberAngle,fiberAngularVelocity,passiveTorqueAngleMultiplier,activeTorqueAngleMultiplier,torqueVelocityMultiplier,activeTorque,passiveTorque,fiberTorque,jointTorque,fiberStiffness,jointStiffness,fiberActivePower,fiberPassivePower,fiberPower,jointPower,DjointTorqueDactivation,DjointTorqueDjointAngularVelocity,DjointTorqueDjointAngle
1.8700000000000000e-01, 2.0729520000000001e+01, 1.0000000000000000e+00, -1.8700000000000000e-01, -2.0729520000000001e+01, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.2656000000000001e+00, 5.6079495360000003e+01, 0.0000000000000000e+00, 5.6079495360000003e+01, -5.6079495360000003e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, -1.1625010206550273e+03, -0.0000000000000000e+00, -1.1625010206550273e+03, -1.1625010206550273e+03, -5.6079495360000003e+01, -0.0000000000000000e+00, 0.0000000000000000e+00
1.8700000000000000e-01, 2.0688019459459461e+01, 1.0000000000000000e+00, -1.8700000000000000e-01, -2.0688019459459461e+01, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.2656000000000001e+00, 5.6079495360000003e+01, 0.0000000000000000e+00, 5.6079495360000003e+01, -5.6079495360000003e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, -1.1601736912843467e+03, -0.0000000000000000e+00, -1.1601736912843467e+03, -1.1601736912843467e+03, -5.6079495360000003e+01, -0.0000000000000000e+00, 0.0000000000000000e+00
1.8700000000000000e-01, 2.0646518918918918e+01, 1.0000000000000000e+00, -1.8700000000000000e-01, -2.0646518918918918e+01, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.2656000000000001e+00, 5.6079495360000003e+01, 0.0000000000000000e+00, 5.6079495360000003e+01, -5.6079495360000003e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, -1.1578463619136658e+03, -0.0000000000000000e+00, -1.1578463619136658e+03, -1.1578463619136658e+03, -5.6079495360000003e+01, -0.0000000000000000e+00, 0.0000000000000000e+00
1.8700000000000000e-01, 2.0605018378378379e+01, 1.0000000000000000e+00, -1.8700000000000000e-01, -2.0605018378378379e+01, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.2656000000000001e+00, 5.6079495360000003e+01, 0.0000000000000000e+00, 5.6079495360000003e+01, -5.6079495360000003e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, -1.1555190325429851e+03, -0.0000000000000000e+00, -1.1555190325429851e+03, -1.1555190325429851e+03, -5.6079495360000003e+01, -0.0000000000000000e+00, 0.0000000000000000e+00
1.8700000000000000e-01, 2.0563517837837839e+01, 1.0000000000000000e+00, -1.8700000000000000e-01, -2.0563517837837839e+01, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.2656000000000001e+00, 5.6079495360000003e+01, 0.0000000000000000e+00, 5.6079495360000003e+01, -5.6079495360000003e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, -1.1531917031723044e+03, -0.0000000000000000e+00, -1.1531917031723044e+03, -1.1531917031723044e+03, -5.6079495360000003e+01, -0.0000000000000000e+00, 0.0000000000000000e+00
1.8700000000000000e-01, 2.0522017297297300e+01, 1.0000000000000000e+00, -1.8700000000000000e-01, -2.0522017297297300e+01, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.2656000000000001e+00, 5.6079495360000003e+01, 0.0000000000000000e+00, 5.6079495360000003e+01, -5.6079495360000003e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, -1.1508643738016237e+03, -0.0000000000000000e+00, -1.1508643738016237e+03, -1.1508643738016237e+03, -5.6079495360000003e+01, -0.0000000000000000e+00, 0.0000000000000000e+00
1.8700000000000000e-01, 2.0480516756756757e+01, 1.0000000000000000e+00, -1.8700000000000000e-01, -2.0480516756756757e+01, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.2656000000000001e+00, 5.6079495360000003e+01, 0.0000000000000000e+00, 5.6079495360000003e+01, -5.6079495360000003e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, -1.1485370444309428e+03, -0.0000000000000000e+00, -1.1485370444309428e+03, -1.1485370444309428e+03, -5.6079495360000003e+01, -0.0000000000000000e+00, 0.0000000000000000e+00
1.8700000000000000e-01, 2.0439016216216217e+01, 1.0000000000000000e+00, -1.8700000000000000e-01, -2.0439016216216217e+01, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.2656000000000001e+00, 5.6079495360000003e+01, 0.0000000000000000e+00, 5.6079495360000003e+01, -5.6079495360000003e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, -1.1462097150602622e+03, -0.0000000000000000e+00, -1.1462097150602622e+03, -1.1462097150602622e+03, -5.6079495360000003e+01, -0.0000000000000000e+00, 0.0000000000000000e+00
1.8700000000000000e-01, 2.0397515675675677e+01, 1.0000000000000000e+00, -1.8700000000000000e-01, -2.0397515675675677e+01, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.2656000000000001e+00, 5.6079495360000003e+01, 0.0000000000000000e+00, 5.6079495360000003e+01, -5.6079495360000003e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, -1.1438823856895815e+03, -0.0000000000000000e+00, -1.1438823856895815e+03, -1.1438823856895815e+03, -5.6079495360000003e+01, -0.0000000000000000e+00, 0.0000000000000000e+00
1.8700000000000000e-01, 2.0356015135135134e+01, 1.0000000000000000e+00, -1.8700000000000000e-01, -2.0356015135135134e+01, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.2656000000000001e+00, 5.6079495360000003e+01, 0.0000000000000000e+00, 5.6079495360000003e+01, -5.6079495360000003e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, -1.1415550563189006e+03, -0.0000000000000000e+00, -1.1415550563189006e+03, -1.1415550563189006e+03, -5.6079495360000003e+01, -0.0000000000000000e+00, 0.0000000000000000e+00
1.8700000000000000e-01, 2.0314514594594595e+01, 1.0000000000000000e+00, -1.8700000000000000e-01, -2.0314514594594595e+01, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.2656000000000001e+00, 5.6079495360000003e+01, 0.0000000000000000e+00, 5.6079495360000003e+01, -5.6079495360000003e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, -1.1392277269482199e+03, -0.0000000000000000e+00, -1.1392277269482199e+03, -1.1392277269482199e+03, -5.6079495360000003e+01, -0.0000000000000000e+00, 0.0000000000000000e+00
1.8700000000000000e-01, 2.0273014054054055e+01, 1.0000000000000000e+00, -1.8700000000000000e-01, -2.0273014054054055e+01, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.2656000000000001e+00, 5.6079495360000003e+01, 0.0000000000000000e+00, 5.6079495360000003e+01, -5.6079495360000003e+01, 0.0000000000000000e+00, 0.0000000000000000e+00, -1.1369003975775393e+03, -0.0000000000000000e+00, -1.1369003975775393e+03, -1.1369003975775393e+03, -5.6079495360000003e+01, -0.0000000000000000e+00, 0.0000000000000000e+00
