5.592500000000000249e-01,0.000000000000000000e+00,4.172000000000000153e-01,0.000000000000000000e+00,-0.000000000000000000e+00
5.572899999999999521e-01,0.000000000000000000e+00,5.594799999999999773e-02,0.000000000000000000e+00,-0.000000000000000000e+00
5.583200000000000385e-01,0.000000000000000000e+00,-2.933299999999999796e-01,0.000000000000000000e+00,-0.000000000000000000e+00
5.621800000000000130e-01,0.000000000000000000e+00,-6.143499999999999517e-01,0.000000000000000000e+00,-0.000000000000000000e+00
5.685599999999999543e-01,0.000000000000000000e+00,-8.921599999999999531e-01,0.000000000000000000e+00,-0.000000000000000000e+00
5.770499999999999519e-01,0.000000000000000000e+00,-1.115199999999999969e+00,0.000000000000000000e+00,-0.000000000000000000e+00
5.871499999999999497e-01,-8.949214736935237613e-02,-1.276599999999999957e+00,-8.949214736935237613e-02,8.113239164733664077e-02
5.983300000000000285e-01,-2.304722426869684759e-01,-1.375000000000000000e+00,-2.304722426869684759e-01,2.086244653966675688e-01
6.100600000000000467e-01,-3.775266687028337453e-01,-1.413499999999999979e+00,-3.775266687028337453e-01,3.415475983611104271e-01
6.218799999999999883e-01,-5.251148063995718651e-01,-1.398800000000000043e+00,-5.251148063995718651e-01,4.751706794007776735e-01
6.333800000000000541e-01,-6.684828611520153840e-01,-1.340100000000000069e+00,-6.684828611520153840e-01,6.054312431125375982e-01
6.442200000000000149e-01,-8.022733128618086962e-01,-1.247500000000000053e+00,-8.022733128618086962e-01,7.276796188177646618e-01
6.541599999999999637e-01,-9.224366640016409269e-01,-1.129799999999999915e+00,-9.224366640016409269e-01,8.384259556939467339e-01
6.630500000000000282e-01,-1.026042375649608651e+00,-9.969900000000000428e-01,-1.026042375649608651e+00,9.351335186076787931e-01
6.707800000000000429e-01,-1.110078947675849470e+00,-8.564399999999999791e-01,-1.110078947675849470e+00,1.015174814745437581e+00
6.773200000000000331e-01,-1.173677829572598919e+00,-7.125299999999999967e-01,-1.173677829572598919e+00,1.077921724015390881e+00
6.826600000000000446e-01,-1.217862225938517451e+00,-5.716999999999999860e-01,-1.217862225938517451e+00,1.124435616903279422e+00
6.868499999999999606e-01,-1.242386235195282795e+00,-4.380700000000000149e-01,-1.242386235195282795e+00,1.154732177314017338e+00
6.899600000000000177e-01,-1.250000000000000000e+00,-3.150499999999999967e-01,-1.250000000000000000e+00,1.171815166224128957e+00
6.921000000000000485e-01,-1.243640624132391848e+00,-2.074699999999999878e-01,-1.243640624132391848e+00,1.179080614930608339e+00
6.934200000000000363e-01,-1.225730453652196905e+00,-1.186200000000000032e-01,-1.225730453652196905e+00,1.179825481654584785e+00
6.940800000000000303e-01,-1.199327313003221596e+00,-5.063999999999999752e-02,-1.199327313003221596e+00,1.176552073290274558e+00
6.942599999999999882e-01,-1.167496346349674141e+00,-4.338200000000000389e-03,-1.167496346349674141e+00,1.165478142956859919e+00
6.941500000000000448e-01,-1.133015054780347031e+00,2.173800000000000038e-02,-1.133015054780347031e+00,1.142933529245365287e+00
6.938999999999999613e-01,-1.098646434843130848e+00,3.070000000000000159e-02,-1.098646434843130848e+00,1.112275787389264581e+00
6.936400000000000343e-01,-1.066812965495769872e+00,2.686499999999999999e-02,-1.066812965495769872e+00,1.078377270011947830e+00
6.934500000000000108e-01,-1.039109925859490025e+00,1.478100000000000074e-02,-1.039109925859490025e+00,1.045278478526936894e+00
6.933899999999999508e-01,-1.016887670673334521e+00,-1.544199999999999913e-03,-1.016887670673334521e+00,1.016261090646058962e+00
6.934799999999999853e-01,-1.001039688262377547e+00,-1.913199999999999970e-02,-1.001039688262377547e+00,9.934968920328535180e-01
6.937100000000000488e-01,-9.910615036522090193e-01,-3.647600000000000148e-02,-9.910615036522090193e-01,9.771502363052542162e-01
6.940899999999999848e-01,-9.875295169635978088e-01,-5.354899999999999938e-02,-9.875295169635978088e-01,9.678172305534950004e-01
6.945999999999999952e-01,-9.902066871906638479e-01,-7.202500000000000568e-02,-9.902066871906638479e-01,9.647195876656033953e-01
6.952899999999999636e-01,-9.988573982794134443e-01,-9.489300000000000512e-02,-9.988573982794134443e-01,9.669288862410514440e-01
6.961800000000000210e-01,-1.013674704236510848e+00,-1.257699999999999929e-01,-1.013674704236510848e+00,9.742071026440944914e-01
6.973799999999999999e-01,-1.034447684407743706e+00,-1.687500000000000111e-01,-1.034447684407743706e+00,9.863082787118256922e-01
6.989999999999999547e-01,-1.060031915027471294e+00,-2.271600000000000008e-01,-1.060031915027471294e+00,1.002518797788113147e+00
7.011699999999999600e-01,-1.089272518523027644e+00,-3.026400000000000201e-01,-1.089272518523027644e+00,1.022232251326498309e+00
7.040399999999999991e-01,-1.120560760444003545e+00,-3.960500000000000131e-01,-1.120560760444003545e+00,1.044198344227234898e+00
7.077700000000000102e-01,-1.151611459078899280e+00,-5.064699999999999758e-01,-1.151611459078899280e+00,1.066454699696963493e+00
7.124800000000000022e-01,-1.180438905234546976e+00,-6.307199999999999473e-01,-1.180438905234546976e+00,1.087286532240215875e+00
7.182800000000000296e-01,-1.205408861369548390e+00,-7.667899999999999716e-01,-1.205408861369548390e+00,1.105163042548888308e+00
7.252600000000000158e-01,-1.224217279566243821e+00,-9.119599999999999929e-01,-1.224217279566243821e+00,1.117965817417021945e+00
7.334800000000000209e-01,-1.235247437747986510e+00,-1.062100000000000044e+00,-1.235247437747986510e+00,1.124245063262309774e+00
7.429700000000000193e-01,-1.237447627696906638e+00,-1.217000000000000082e+00,-1.237447627696906638e+00,1.122974582171656133e+00
7.537599999999999856e-01,-1.228921083361759203e+00,-1.375299999999999967e+00,-1.228921083361759203e+00,1.112419714087261591e+00
7.658800000000000052e-01,-1.209454914830925931e+00,-1.532699999999999951e+00,-1.209454914830925931e+00,1.092425955134419757e+00
7.793099999999999472e-01,-1.179452761420612283e+00,-1.688199999999999923e+00,-1.179452761420612283e+00,1.063331040517834003e+00
7.940199999999999481e-01,-1.139174113861522564e+00,-1.836600000000000010e+00,-1.139174113861522564e+00,1.025389861630113586e+00
8.099100000000000188e-01,-1.089500163651309084e+00,-1.967300000000000049e+00,-1.089500163651309084e+00,9.794430129401034968e-01
8.268199999999999994e-01,-1.031566890974528583e+00,-2.075099999999999945e+00,-1.031566890974528583e+00,9.264767121505613767e-01
8.445000000000000284e-01,-9.663305926311626104e-01,-2.152000000000000135e+00,-9.663305926311626104e-01,8.673311773110450318e-01
8.626700000000000479e-01,-8.959500968521316722e-01,-2.188299999999999912e+00,-8.959500968521316722e-01,8.039271624878876477e-01
8.809799999999999853e-01,-8.227794617047714532e-01,-2.185599999999999987e+00,-8.227794617047714532e-01,7.382876762486951794e-01
8.991000000000000103e-01,-7.484576169715587701e-01,-2.144800000000000040e+00,-7.484576169715587701e-01,6.718183491959948128e-01
9.167199999999999793e-01,-6.745336677706009754e-01,-2.066100000000000048e+00,-6.745336677706009754e-01,6.058626946132297242e-01
9.335499999999999909e-01,-6.019592961012769639e-01,-1.958299999999999930e+00,-6.019592961012769639e-01,5.411965876772918405e-01
9.493599999999999817e-01,-5.307270394635141830e-01,-1.826899999999999968e+00,-5.307270394635141830e-01,4.777633572611217350e-01
9.639799999999999480e-01,-4.613724294742159171e-01,-1.674400000000000110e+00,-4.613724294742159171e-01,4.160138295429108291e-01
9.772699999999999720e-01,-3.959458183875129156e-01,-1.510899999999999910e+00,-3.959458183875129156e-01,3.577345912504830694e-01
9.891699999999999937e-01,-3.359322724817999095e-01,-1.344899999999999984e+00,-3.359322724817999095e-01,3.042247073570272242e-01
9.996800000000000130e-01,-2.834443203476965101e-01,-1.185499999999999998e+00,-2.834443203476965101e-01,2.573659227627572155e-01
1.008899999999999908e+00,-2.403442697658721428e-01,-1.048100000000000032e+00,-2.403442697658721428e-01,2.188095143428928635e-01
1.017200000000000104e+00,-2.141986753335644866e-01,-9.456099999999999506e-01,-2.141986753335644866e-01,1.954494970864858461e-01
1.024699999999999944e+00,-1.632148511734600183e-01,-8.865100000000000202e-01,-1.632148511734600183e-01,1.491443176958021088e-01
1.031900000000000039e+00,-1.250891158481677590e-01,-8.771700000000000053e-01,-1.250891158481677590e-01,1.143327479761391541e-01
1.039299999999999891e+00,-9.154024338966756935e-02,-9.147600000000000176e-01,-9.154024338966756935e-02,8.358958638460994850e-02
1.047199999999999909e+00,-6.140267218941664051e-02,-9.871600000000000374e-01,-6.140267218941664051e-02,5.597454275179302580e-02
1.055800000000000072e+00,-3.661456642669499995e-02,-1.079499999999999904e+00,-3.661456642669499995e-02,3.331254976633173798e-02
1.065199999999999925e+00,-1.144656399184052278e-02,-1.171899999999999942e+00,-1.144656399184052278e-02,1.039596013268367751e-02
1.075299999999999923e+00,0.000000000000000000e+00,-1.242499999999999938e+00,0.000000000000000000e+00,-0.000000000000000000e+00
1.085900000000000087e+00,0.000000000000000000e+00,-1.276599999999999957e+00,0.000000000000000000e+00,-0.000000000000000000e+00
1.096600000000000019e+00,0.000000000000000000e+00,-1.262699999999999934e+00,0.000000000000000000e+00,-0.000000000000000000e+00
1.106899999999999995e+00,0.000000000000000000e+00,-1.193699999999999983e+00,0.000000000000000000e+00,-0.000000000000000000e+00
1.116500000000000048e+00,0.000000000000000000e+00,-1.073099999999999943e+00,0.000000000000000000e+00,-0.000000000000000000e+00
1.124800000000000022e+00,0.000000000000000000e+00,-9.069599999999999884e-01,0.000000000000000000e+00,-0.000000000000000000e+00
1.131599999999999939e+00,0.000000000000000000e+00,-7.037299999999999667e-01,0.000000000000000000e+00,-0.000000000000000000e+00
1.136500000000000066e+00,0.000000000000000000e+00,-4.769399999999999751e-01,0.000000000000000000e+00,-0.000000000000000000e+00
1.139499999999999957e+00,0.000000000000000000e+00,-2.384699999999999875e-01,0.000000000000000000e+00,-0.000000000000000000e+00
1.140500000000000069e+00,0.000000000000000000e+00,7.163199999999999993e-04,0.000000000000000000e+00,-0.000000000000000000e+00
1.139499999999999957e+00,0.000000000000000000e+00,2.308999999999999941e-01,0.000000000000000000e+00,-0.000000000000000000e+00
1.136700000000000044e+00,0.000000000000000000e+00,4.462999999999999745e-01,0.000000000000000000e+00,-0.000000000000000000e+00
1.132100000000000106e+00,0.000000000000000000e+00,6.439399999999999569e-01,0.000000000000000000e+00,-0.000000000000000000e+00
