jointAngle,jointVelocity,activation,fiberAngle,fiberAngularVelocity,passiveTorqueAngleMultiplier,activeTorqueAngleMultiplier,torqueVelocityMultiplier,activeTorque,passiveTorque,fiberTorque,jointTorque,fiberStiffness,jointStiffness,fiberActivePower,fiberPassivePower,fiberPower,jointPower,DjointTorqueDactivation,DjointTorqueDjointAngularVelocity,DjointTorqueDjointAngle
7.6591034117752033e-01, 0.0000000000000000e+00, 1.0000000000000000e+00, 7.6591034117752033e-01, -0.0000000000000000e+00, 0.0000000000000000e+00, 9.4854274117230675e-01, 1.0000000000000000e+00, 1.1063005899630564e+01, 0.0000000000000000e+00, 1.1063005899630564e+01, -1.1063005899630564e+01, 7.8227809247884954e+00, -7.8227809247884954e+00, -0.0000000000000000e+00, -0.0000000000000000e+00, -0.0000000000000000e+00, -0.0000000000000000e+00, -1.1063005899630564e+01, -4.4173070044699685e+00, -7.8227809247884954e+00
8.3979032818028143e-01, 0.0000000000000000e+00, 1.0000000000000000e+00, 8.3979032818028143e-01, -0.0000000000000000e+00, 0.0000000000000000e+00, 9.8694905513050390e-01, 1.0000000000000000e+00, 1.1510944890105023e+01, 0.0000000000000000e+00, 1.1510944890105023e+01, -1.1510944890105023e+01, 4.0753920231691039e+00, -4.0753920231691039e+00, -0.0000000000000000e+00, -0.0000000000000000e+00, -0.0000000000000000e+00, -0.0000000000000000e+00, -1.1510944890105023e+01, -4.5961629192321682e+00, -4.0753920231691039e+00
9.1367031518304254e-01, 0.0000000000000000e+00, 1.0000000000000000e+00, 9.1367031518304254e-01, -0.0000000000000000e+00, 0.0000000000000000e+00, 9.9970902498865999e-01, 1.0000000000000000e+00, 1.1659766462072801e+01, 0.0000000000000000e+00, 1.1659766462072801e+01, -1.1659766462072801e+01, 3.6228819850540162e-01, -3.6228819850540162e-01, -0.0000000000000000e+00, -0.0000000000000000e+00, -0.0000000000000000e+00, -0.0000000000000000e+00, -1.1659766462072801e+01, -4.6555853382594830e+00, -3.6228819850540162e-01
9.8755030218580364e-01, 0.0000000000000000e+00, 1.0000000000000000e+00, 9.8755030218580364e-01, -0.0000000000000000e+00, 0.0000000000000000e+00, 9.9884896324491024e-01, 1.0000000000000000e+00, 1.1649735424216361e+01, 0.0000000000000000e+00, 1.1649735424216361e+01, -1.1649735424216361e+01, -9.1161106586292662e-01, 9.1161106586292662e-01, -0.0000000000000000e+00, -0.0000000000000000e+00, -0.0000000000000000e+00, -0.0000000000000000e+00, -1.1649735424216361e+01, -4.6515800819857942e+00, 9.1161106586292662e-01
1.0614302891885647e+00, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.0614302891885647e+00, -0.0000000000000000e+00, 0.0000000000000000e+00, 9.8060503266633348e-01, 1.0000000000000000e+00, 1.1436953540108748e+01, 0.0000000000000000e+00, 1.1436953540108748e+01, -1.1436953540108748e+01, -5.0148758608650592e+00, 5.0148758608650592e+00, -0.0000000000000000e+00, -0.0000000000000000e+00, -0.0000000000000000e+00, -0.0000000000000000e+00, -1.1436953540108748e+01, -4.5666191847739190e+00, 5.0148758608650592e+00
1.1353102761913259e+00, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.1353102761913259e+00, -0.0000000000000000e+00, 0.0000000000000000e+00, 9.3717648280529542e-01, 1.0000000000000000e+00, 1.0930439407987221e+01, 0.0000000000000000e+00, 1.0930439407987221e+01, -1.0930439407987221e+01, -8.4690545580877252e+00, 8.4690545580877252e+00, -0.0000000000000000e+00, -0.0000000000000000e+00, -0.0000000000000000e+00, -0.0000000000000000e+00, -1.0930439407987221e+01, -4.3643750167799231e+00, 8.4690545580877252e+00
1.2091902631940870e+00, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.2091902631940870e+00, -0.0000000000000000e+00, 0.0000000000000000e+00, 8.7561979386257260e-01, 1.0000000000000000e+00, 1.0212493886530368e+01, 0.0000000000000000e+00, 1.0212493886530368e+01, -1.0212493886530368e+01, -1.0829586799719312e+01, 1.0829586799719312e+01, -0.0000000000000000e+00, -0.0000000000000000e+00, -0.0000000000000000e+00, -0.0000000000000000e+00, -1.0212493886530368e+01, -4.0777091856729264e+00, 1.0829586799719312e+01
1.2830702501968485e+00, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.2830702501968485e+00, -0.0000000000000000e+00, 0.0000000000000000e+00, 8.0142739353405357e-01, 1.0000000000000000e+00, 9.3471760395688896e+00, 0.0000000000000000e+00, 9.3471760395688896e+00, -9.3471760395688896e+00, -1.2488827845722312e+01, 1.2488827845722312e+01, -0.0000000000000000e+00, -0.0000000000000000e+00, -0.0000000000000000e+00, -0.0000000000000000e+00, -9.3471760395688896e+00, -3.7321995998375384e+00, 1.2488827845722312e+01
1.3569502371996096e+00, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.3569502371996096e+00, -0.0000000000000000e+00, 0.0000000000000000e+00, 7.1878740607846225e-01, 1.0000000000000000e+00, 8.3833326310613483e+00, 0.0000000000000000e+00, 8.3833326310613483e+00, -8.3833326310613483e+00, -1.3491204542760793e+01, 1.3491204542760793e+01, -0.0000000000000000e+00, -0.0000000000000000e+00, -0.0000000000000000e+00, -0.0000000000000000e+00, -8.3833326310613483e+00, -3.3473501042990113e+00, 1.3491204542760793e+01
1.4308302242023707e+00, 0.0000000000000000e+00, 1.0000000000000000e+00, 1.4308302242023707e+00, -0.0000000000000000e+00, 0.0000000000000000e+00, 6.3185145073763349e-01, 1.0000000000000000e+00, 7.3693846611080387e+00, 0.0000000000000000e+00, 7.3693846611080387e+00, -7.3693846611080387e+00, -1.3864632402194147e+01, 1.3864632402194147e+01, -0.0000000000000000e+00, -0.0000000000000000e+00, -0.0000000000000000e+00, -0.0000000000000000e+00, -7.3693846611080387e+00, -2.9424945423949520e+00, 1.3864632402194147e+01
