1.868299999999999961e-01,-6.310968435098267548e-01,1.747200000000000086e+00,-6.310968435098267548e-01,1.079417465091045081e+00
2.016999999999999904e-01,-6.453144645179135219e-01,1.826999999999999957e+00,-6.453144645179135219e-01,1.128803927008432906e+00
2.172800000000000009e-01,-6.459178939132922403e-01,1.915799999999999947e+00,-6.459178939132922403e-01,1.158413149999810043e+00
2.336300000000000043e-01,-6.329672775051166100e-01,2.009399999999999853e+00,-6.329672775051166100e-01,1.165426250208815295e+00
2.507699999999999929e-01,-6.083083764917538439e-01,2.106500000000000039e+00,-6.083083764917538439e-01,1.150994573774181573e+00
2.687399999999999789e-01,-5.732169442140457871e-01,2.208200000000000163e+00,-5.732169442140457871e-01,1.116060869345503193e+00
2.875699999999999923e-01,-5.318579186421943383e-01,2.316500000000000004e+00,-5.318579186421943383e-01,1.067616187895279900e+00
3.073400000000000021e-01,-4.888266877488290918e-01,2.434499999999999886e+00,-4.888266877488290918e-01,1.014507047047601862e+00
3.281499999999999972e-01,-4.452259119555803668e-01,2.564099999999999824e+00,-4.452259119555803668e-01,9.586344321526966139e-01
3.500800000000000023e-01,-4.032396729234566934e-01,2.704200000000000159e+00,-4.032396729234566934e-01,9.036544609479395529e-01
3.732199999999999962e-01,-3.651092868292426519e-01,2.852199999999999847e+00,-3.651092868292426519e-01,8.537745069213625859e-01
3.976199999999999735e-01,-3.250474056218547458e-01,3.002800000000000136e+00,-3.250474056218547458e-01,7.940338313536126069e-01
4.232600000000000251e-01,-2.875534205159667178e-01,3.145099999999999785e+00,-2.875534205159667178e-01,7.323387524696881590e-01
4.500500000000000056e-01,-2.581963260120649362e-01,3.272899999999999920e+00,-2.581963260120649362e-01,6.829057363348383092e-01
4.778100000000000125e-01,-2.202625304970696196e-01,3.376799999999999802e+00,-2.202625304970696196e-01,6.009243228533510672e-01
5.062999999999999723e-01,-1.812171851098762498e-01,3.441399999999999793e+00,-1.812171851098762498e-01,5.040931719459250671e-01
5.351799999999999891e-01,-1.499160492568861469e-01,3.465100000000000069e+00,-1.499160492568861469e-01,4.200149480507596733e-01
5.640699999999999603e-01,-1.079827699771868238e-01,3.442699999999999871e+00,-1.079827699771868238e-01,3.004941776666664732e-01
5.925399999999999556e-01,-6.697122786393229499e-02,3.365800000000000125e+00,-6.697122786393229499e-02,1.821109718807800981e-01
6.201699999999999990e-01,-3.750376771559598560e-02,3.240899999999999892e+00,-3.750376771559598560e-02,9.825617287735699534e-02
6.465600000000000236e-01,-1.656819889964218770e-03,3.070199999999999818e+00,-1.656819889964218770e-03,4.127801408635747155e-03
6.713200000000000278e-01,0.000000000000000000e+00,2.850900000000000212e+00,0.000000000000000000e+00,-0.000000000000000000e+00
6.940899999999999848e-01,0.000000000000000000e+00,2.591499999999999915e+00,0.000000000000000000e+00,-0.000000000000000000e+00
7.145200000000000440e-01,0.000000000000000000e+00,2.293899999999999828e+00,0.000000000000000000e+00,-0.000000000000000000e+00
7.323100000000000165e-01,0.000000000000000000e+00,1.955999999999999961e+00,0.000000000000000000e+00,-0.000000000000000000e+00
7.471299999999999608e-01,0.000000000000000000e+00,1.584100000000000064e+00,0.000000000000000000e+00,-0.000000000000000000e+00
7.587099999999999955e-01,0.000000000000000000e+00,1.180500000000000105e+00,0.000000000000000000e+00,-0.000000000000000000e+00
7.668000000000000371e-01,0.000000000000000000e+00,7.470999999999999863e-01,0.000000000000000000e+00,-0.000000000000000000e+00
7.711700000000000221e-01,0.000000000000000000e+00,2.908399999999999874e-01,0.000000000000000000e+00,-0.000000000000000000e+00
7.716499999999999471e-01,0.000000000000000000e+00,-1.833799999999999875e-01,0.000000000000000000e+00,-0.000000000000000000e+00
7.681099999999999595e-01,0.000000000000000000e+00,-6.686600000000000321e-01,0.000000000000000000e+00,-0.000000000000000000e+00
7.604999999999999538e-01,0.000000000000000000e+00,-1.157299999999999995e+00,0.000000000000000000e+00,-0.000000000000000000e+00
7.488200000000000411e-01,0.000000000000000000e+00,-1.639699999999999935e+00,0.000000000000000000e+00,-0.000000000000000000e+00
7.331800000000000539e-01,0.000000000000000000e+00,-2.098800000000000221e+00,0.000000000000000000e+00,-0.000000000000000000e+00
7.138299999999999645e-01,0.000000000000000000e+00,-2.519400000000000084e+00,0.000000000000000000e+00,-0.000000000000000000e+00
6.911800000000000166e-01,0.000000000000000000e+00,-2.879999999999999893e+00,0.000000000000000000e+00,-0.000000000000000000e+00
6.658500000000000529e-01,0.000000000000000000e+00,-3.150799999999999823e+00,0.000000000000000000e+00,-0.000000000000000000e+00
6.386600000000000055e-01,0.000000000000000000e+00,-3.311500000000000110e+00,0.000000000000000000e+00,-0.000000000000000000e+00
