jointAngle,jointVelocity,activation,fiberAngle,fiberAngularVelocity,passiveTorqueAngleMultiplier,activeTorqueAngleMultiplier,torqueVelocityMultiplier,activeTorque,passiveTorque,fiberTorque,jointTorque,fiberStiffness,jointStiffness,fiberActivePower,fiberPassivePower,fiberPower,jointPower,DjointTorqueDactivation,DjointTorqueDjointAngularVelocity,DjointTorqueDjointAngle
-4.0799999999999997e-01, -2.3529199999999999e+01, 1.0000000000000000e+00, 4.0799999999999997e-01, -2.3529199999999999e+01, 9.6410880969382733e-10, 1.0000000000000000e+00, 1.1590000000000000e+00, 1.7402242876545927e+01, 1.7371170663374888e-08, 1.7402242893917098e+01, 1.7402242893917098e+01, 1.3567585189067041e-07, -1.3567585189067041e-07, -4.0946085309082440e+02, -4.0872974877268042e-07, -4.0946085349955416e+02, -4.0946085349955416e+02, 1.7402242876545927e+01, -1.2304689962100205e-10, -1.3567585189067041e-07
-4.0799999999999997e-01, -2.3053862626262625e+01, 1.0000000000000000e+00, 4.0799999999999997e-01, -2.3053862626262625e+01, 9.6410880969382733e-10, 1.0000000000000000e+00, 1.1590000000000000e+00, 1.7402242876545927e+01, 1.7312681873262512e-08, 1.7402242893858610e+01, 1.7402242893858610e+01, 1.3521903084053347e-07, -1.3521903084053347e-07, -4.0118891666474713e+02, -3.9912418959838102e-07, -4.0118891706387132e+02, -4.0118891706387132e+02, 1.7402242876545927e+01, -1.2304689962100205e-10, -1.3521903084053347e-07
-4.0799999999999997e-01, -2.2578525252525253e+01, 1.0000000000000000e+00, 4.0799999999999997e-01, -2.2578525252525253e+01, 9.6410880969382733e-10, 1.0000000000000000e+00, 1.1590000000000000e+00, 1.7402242876545927e+01, 1.7254193083150140e-08, 1.7402242893800121e+01, 1.7402242893800121e+01, 1.3476220979039653e-07, -1.3476220979039653e-07, -3.9291698023866991e+02, -3.8957423423985196e-07, -3.9291698062824412e+02, -3.9291698062824418e+02, 1.7402242876545927e+01, -1.2304689962100205e-10, -1.3476220979039653e-07
-4.0799999999999997e-01, -2.2103187878787878e+01, 1.0000000000000000e+00, 4.0799999999999997e-01, -2.2103187878787878e+01, 9.6410880969382733e-10, 1.0000000000000000e+00, 1.1590000000000000e+00, 1.7402242876545927e+01, 1.7195704293037767e-08, 1.7402242893741629e+01, 1.7402242893741629e+01, 1.3430538874025959e-07, -1.3430538874025959e-07, -3.8464504381259263e+02, -3.8007988269709308e-07, -3.8464504419267251e+02, -3.8464504419267246e+02, 1.7402242876545927e+01, -1.2304689962100205e-10, -1.3430538874025959e-07
-4.0799999999999997e-01, -2.1627850505050503e+01, 1.0000000000000000e+00, 4.0799999999999997e-01, -2.1627850505050503e+01, 9.6410880969382733e-10, 1.0000000000000000e+00, 1.1590000000000000e+00, 1.7402242876545927e+01, 1.7137215502925394e-08, 1.7402242893683141e+01, 1.7402242893683141e+01, 1.3384856769012265e-07, -1.3384856769012265e-07, -3.7637310738651536e+02, -3.7064113497010432e-07, -3.7637310775715650e+02, -3.7637310775715645e+02, 1.7402242876545927e+01, -1.2304689962100205e-10, -1.3384856769012265e-07
-4.0799999999999997e-01, -2.1152513131313132e+01, 1.0000000000000000e+00, 4.0799999999999997e-01, -2.1152513131313132e+01, 9.6410880969382733e-10, 1.0000000000000000e+00, 1.1590000000000000e+00, 1.7402242876545927e+01, 1.7078726712813019e-08, 1.7402242893624653e+01, 1.7402242893624653e+01, 1.3339174663998571e-07, -1.3339174663998571e-07, -3.6810117096043814e+02, -3.6125799105888574e-07, -3.6810117132169614e+02, -3.6810117132169609e+02, 1.7402242876545927e+01, -1.2304689962100205e-10, -1.3339174663998571e-07
-4.0799999999999997e-01, -2.0677175757575757e+01, 1.0000000000000000e+00, 4.0799999999999997e-01, -2.0677175757575757e+01, 9.6410880969382733e-10, 1.0000000000000000e+00, 1.1590000000000000e+00, 1.7402242876545927e+01, 1.7020237922700649e-08, 1.7402242893566164e+01, 1.7402242893566164e+01, 1.3293492558984877e-07, -1.3293492558984877e-07, -3.5982923453436086e+02, -3.5193045096343745e-07, -3.5982923488629132e+02, -3.5982923488629126e+02, 1.7402242876545927e+01, -1.2304689962100205e-10, -1.3293492558984877e-07
-4.0799999999999997e-01, -2.0201838383838382e+01, 1.0000000000000000e+00, 4.0799999999999997e-01, -2.0201838383838382e+01, 9.6410880969382733e-10, 1.0000000000000000e+00, 1.1590000000000000e+00, 1.7402242876545927e+01, 1.6961749132588273e-08, 1.7402242893507676e+01, 1.7402242893507676e+01, 1.3247810453971183e-07, -1.3247810453971183e-07, -3.5155729810828353e+02, -3.4265851468375918e-07, -3.5155729845094203e+02, -3.5155729845094208e+02, 1.7402242876545927e+01, -1.2304689962100205e-10, -1.3247810453971183e-07
-4.0799999999999997e-01, -1.9726501010101011e+01, 1.0000000000000000e+00, 4.0799999999999997e-01, -1.9726501010101011e+01, 9.6410880969382733e-10, 1.0000000000000000e+00, 1.1590000000000000e+00, 1.7402242876545927e+01, 1.6903260342475901e-08, 1.7402242893449188e+01, 1.7402242893449188e+01, 1.3202128348957489e-07, -1.3202128348957489e-07, -3.4328536168220631e+02, -3.3344218221985119e-07, -3.4328536201564850e+02, -3.4328536201564856e+02, 1.7402242876545927e+01, -1.2304689962100205e-10, -1.3202128348957489e-07
-4.0799999999999997e-01, -1.9251163636363636e+01, 1.0000000000000000e+00, 4.0799999999999997e-01, -1.9251163636363636e+01, 9.6410880969382733e-10, 1.0000000000000000e+00, 1.1590000000000000e+00, 1.7402242876545927e+01, 1.6844771552363525e-08, 1.7402242893390699e+01, 1.7402242893390699e+01, 1.3156446243943797e-07, -1.3156446243943797e-07, -3.3501342525612904e+02, -3.2428145357171332e-07, -3.3501342558041051e+02, -3.3501342558041051e+02, 1.7402242876545927e+01, -1.2304689962100205e-10, -1.3156446243943797e-07
