-4.0468,4.1173,8.6181,-7.4596,-5.2762,7.7474,3.582,-8.6248,3.582,-8.6248,4.0468,-4.1173,-7.2874,8.5555,-8.2745,8.1176,9.7635,-8.0817
-3.8281,3.8947,8.1523,-7.0564,-4.991,7.3286,3.3884,-8.1586,3.3884,-8.1586,3.8281,-3.8947,-6.8935,8.093,-7.8273,7.6788,9.2358,-7.6448
-3.6093,3.6722,7.6864,-6.6532,-4.7058,6.9098,3.1948,-7.6924,3.1948,-7.6924,3.6093,-3.6722,-6.4996,7.6306,-7.38,7.24,8.708,-7.208
-3.3906,3.4496,7.2206,-6.25,-4.4206,6.4911,3.0012,-7.2262,3.0012,-7.2262,3.3906,-3.4496,-6.1057,7.1681,-6.9327,6.8012,8.1802,-6.7712
-3.1718,3.2271,6.7548,-5.8468,-4.1354,6.0723,2.8075,-6.76,2.8075,-6.76,3.1718,-3.2271,-5.7118,6.7056,-6.4855,6.3624,7.6525,-6.3343
-2.9531,3.0045,6.2889,-5.4435,-3.8502,5.6535,2.6139,-6.2938,2.6139,-6.2938,2.9531,-3.0045,-5.3179,6.2432,-6.0382,5.9236,7.1247,-5.8975
-2.7343,2.7819,5.8231,-5.0403,-3.565,5.2347,2.4203,-5.8276,2.4203,-5.8276,2.7343,-2.7819,-4.9239,5.7807,-5.5909,5.4848,6.597,-5.4606
-2.5156,2.5594,5.3572,-4.6371,-3.2798,4.8159,2.2267,-5.3614,2.2267,-5.3614,2.5156,-2.5594,-4.53,5.3183,-5.1436,5.0461,6.0692,-5.0238
-2.2969,2.3368,4.8914,-4.2339,-2.9946,4.3972,2.033,-4.8952,2.033,-4.8952,2.2969,-2.3368,-4.1361,4.8558,-4.6964,4.6073,5.5415,-4.5869
-2.0781,2.1143,4.4255,-3.8306,-2.7094,3.9784,1.8394,-4.429,1.8394,-4.429,2.0781,-2.1143,-3.7422,4.3934,-4.2491,4.1685,5.0137,-4.1501
-1.8594,1.8917,3.9597,-3.4274,-2.4242,3.5596,1.6458,-3.9628,1.6458,-3.9628,1.8594,-1.8917,-3.3483,3.9309,-3.8018,3.7297,4.4859,-3.7132
-1.6406,1.6692,3.4938,-3.0242,-2.139,3.1408,1.4522,-3.4965,1.4522,-3.4965,1.6406,-1.6692,-2.9544,3.4684,-3.3545,3.2909,3.9582,-3.2764
-1.4219,1.4466,3.028,-2.621,-1.8538,2.7221,1.2585,-3.0303,1.2585,-3.0303,1.4219,-1.4466,-2.5604,3.006,-2.9073,2.8521,3.4304,-2.8395
-1.2031,1.2241,2.5621,-2.2177,-1.5686,2.3033,1.0649,-2.5641,1.0649,-2.5641,1.2031,-1.2241,-2.1665,2.5435,-2.46,2.4133,2.9027,-2.4027
-0.98437,1.0015,2.0963,-1.8145,-1.2834,1.8845,0.8713,-2.0979,0.8713,-2.0979,0.98437,-1.0015,-1.7726,2.0811,-2.0127,1.9745,2.3749,-1.9658
-0.76562,0.77895,1.6305,-1.4113,-0.99821,1.4657,0.67768,-1.6317,0.67768,-1.6317,0.76562,-0.77895,-1.3787,1.6186,-1.5655,1.5358,1.8472,-1.529
-0.54687,0.55639,1.1646,-1.0081,-0.71301,1.0469,0.48406,-1.1655,0.48406,-1.1655,0.54687,-0.55639,-0.98479,1.1561,-1.1182,1.097,1.3194,-1.0921
-0.32812,0.33383,0.69877,-0.60484,-0.4278,0.62817,0.29043,-0.69931,0.29043,-0.69931,0.32812,-0.33383,-0.59087,0.69369,-0.67091,0.65818,0.79164,-0.65527
-0.10937,0.11128,0.23292,-0.20161,-0.1426,0.20939,0.096812,-0.2331,0.096812,-0.2331,0.10937,-0.11128,-0.19696,0.23123,-0.22364,0.21939,0.26388,-0.21842
0.10937,-0.11128,-0.23292,0.20161,0.1426,-0.20939,-0.096812,0.2331,-0.096812,0.2331,-0.10937,0.11128,0.19696,-0.23123,0.22364,-0.21939,-0.26388,0.21842
0.32812,-0.33383,-0.69877,0.60484,0.4278,-0.62817,-0.29043,0.69931,-0.29043,0.69931,-0.32812,0.33383,0.59087,-0.69369,0.67091,-0.65818,-0.79164,0.65527
0.54687,-0.55639,-1.1646,1.0081,0.71301,-1.0469,-0.48406,1.1655,-0.48406,1.1655,-0.54687,0.55639,0.98479,-1.1561,1.1182,-1.097,-1.3194,1.0921
0.76562,-0.77895,-1.6305,1.4113,0.99821,-1.4657,-0.67768,1.6317,-0.67768,1.6317,-0.76562,0.77895,1.3787,-1.6186,1.5655,-1.5358,-1.8472,1.529
0.98437,-1.0015,-2.0963,1.8145,1.2834,-1.8845,-0.8713,2.0979,-0.8713,2.0979,-0.98437,1.0015,1.7726,-2.0811,2.0127,-1.9745,-2.3749,1.9658
1.2031,-1.2241,-2.5621,2.2177,1.5686,-2.3033,-1.0649,2.5641,-1.0649,2.5641,-1.2031,1.2241,2.1665,-2.5435,2.46,-2.4133,-2.9027,2.4027
1.4219,-1.4466,-3.028,2.621,1.8538,-2.7221,-1.2585,3.0303,-1.2585,3.0303,-1.4219,1.4466,2.5604,-3.006,2.9073,-2.8521,-3.4304,2.8395
1.6406,-1.6692,-3.4938,3.0242,2.139,-3.1408,-1.4522,3.4965,-1.4522,3.4965,-1.6406,1.6692,2.9544,-3.4684,3.3545,-3.2909,-3.9582,3.2764
1.8594,-1.8917,-3.9597,3.4274,2.4242,-3.5596,-1.6458,3.9628,-1.6458,3.9628,-1.8594,1.8917,3.3483,-3.9309,3.8018,-3.7297,-4.4859,3.7132
2.0781,-2.1143,-4.4255,3.8306,2.7094,-3.9784,-1.8394,4.429,-1.8394,4.429,-2.0781,2.1143,3.7422,-4.3934,4.2491,-4.1685,-5.0137,4.1501
2.2969,-2.3368,-4.8914,4.2339,2.9946,-4.3972,-2.033,4.8952,-2.033,4.8952,-2.2969,2.3368,4.1361,-4.8558,4.6964,-4.6073,-5.5415,4.5869
2.5156,-2.5594,-5.3572,4.6371,3.2798,-4.8159,-2.2267,5.3614,-2.2267,5.3614,-2.5156,2.5594,4.53,-5.3183,5.1436,-5.0461,-6.0692,5.0238
2.7343,-2.7819,-5.8231,5.0403,3.565,-5.2347,-2.4203,5.8276,-2.4203,5.8276,-2.7343,2.7819,4.9239,-5.7807,5.5909,-5.4848,-6.597,5.4606
2.9531,-3.0045,-6.2889,5.4435,3.8502,-5.6535,-2.6139,6.2938,-2.6139,6.2938,-2.9531,3.0045,5.3179,-6.2432,6.0382,-5.9236,-7.1247,5.8975
3.1718,-3.2271,-6.7548,5.8468,4.1354,-6.0723,-2.8075,6.76,-2.8075,6.76,-3.1718,3.2271,5.7118,-6.7056,6.4855,-6.3624,-7.6525,6.3343
